frame,right_shoulder_roll_robot,right_shoulder_roll_human,right_elbow_robot,right_elbow_human,R_thumb_robot,R_thumb_human,R_index_robot,R_index_human
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,-0.236548128434752,0.4597062,0.056284711678150065,2.9828696886645716,0.0,0.0,0.0,0.0
159,-0.36998917101648215,0.5392324,-0.5849750149573872,0.7367166,0.4559969896374793,1.3835818379069915,-0.3765170685928092,1.6821057190973518
160,-0.5412956991515742,0.7808107,-0.792171118316349,0.90356994,0.5280643276073125,1.2110179651717905,-0.462775617908355,1.722367664950845
161,-0.7418206656272711,1.0512161,-0.7758019749238027,1.2394152,0.5280643276073125,0.0,-0.462775617908355,0.0
162,-0.9274618622321493,1.2671907,-0.63260186120396,1.7018355,0.5280643276073125,0.0,-0.462775617908355,0.0
163,-0.9550207360806473,1.1715314,-0.29244763857448,2.6590574423419397,0.5280643276073125,0.0,-0.462775617908355,0.0
164,-0.9060755902272396,1.0486861,-0.15468137896973086,2.664825503026144,0.5280643276073125,0.0,-0.462775617908355,0.0
165,-0.8132215587941783,0.898581,-0.061080809258278544,2.7950859705554407,0.5280643276073125,0.0,-0.462775617908355,0.0
166,-0.7477874019609635,0.8406241,-0.06463874291060001,2.656351868306295,0.5280643276073125,0.0,-0.462775617908355,0.0
167,-0.6650866642389598,0.72482884,-0.07179116780186337,2.6369646231280726,0.5280643276073125,0.0,-0.462775617908355,0.0
168,-0.6598185737875912,0.78180206,-0.19795754514090444,2.2197099,0.5280643276073125,0.0,-0.462775617908355,0.0
169,-0.6445623494435038,0.75486636,-0.4011027302631106,1.7030584,0.5280643276073125,0.0,-0.462775617908355,0.0
170,-0.7380150902302668,0.95880425,-0.5987322917465441,1.3092672,0.5280643276073125,0.0,-0.462775617908355,0.0
171,-0.7925297236243753,0.9939022,-0.9106388159278539,0.5213069,0.5280643276073125,0.0,-0.462775617908355,0.0
172,-0.7861882544450989,0.9362426,-1.1122604522934105,0.26122218,0.5280643276073125,0.0,-0.462775617908355,0.0
173,-0.7588341615124308,0.8854041,-1.227894465039102,0.14283454,0.5280643276073125,0.0,-0.462775617908355,0.0
174,-0.6927702366424986,0.7724869,-1.297213215026662,0.064786255,0.5280643276073125,0.0,-0.462775617908355,0.0
175,-0.5660936605934141,0.567124,-1.3279872370194545,0.05447507,0.5280643276073125,0.0,-0.462775617908355,0.0
176,-0.4674282677163386,0.46880686,-1.3350572372740364,0.07220626,0.5280643276073125,0.0,-0.462775617908355,0.0
177,-0.3913488784818007,0.39380515,-1.3403988920745962,0.06369996,0.5280643276073125,0.0,-0.462775617908355,0.0
178,-0.36466423420607785,0.40148127,-1.350924148528711,0.035312176,0.5280643276073125,0.0,-0.462775617908355,0.0
179,-0.3771179994422671,0.44885778,-1.3647132836141644,0.0029011965,0.5280643276073125,0.0,-0.462775617908355,0.0
180,-0.47447460271560754,0.6380873,-1.3705161564633164,0.0019249916,0.5280643276073125,0.0,-0.462775617908355,0.0
181,-0.5510369440926217,0.71515083,-1.367703124145181,0.01930666,0.5280643276073125,0.0,-0.462775617908355,0.0
182,-0.5890743371592096,0.7303351,-1.3711652451910799,0.0037708282,0.5280643276073125,0.0,-0.462775617908355,0.0
183,-0.5609353002298932,0.6415249,-1.267964351864794,0.35768652,0.5280643276073125,0.0,-0.462775617908355,0.0
184,-0.5609353002298932,0.0,-1.267964351864794,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
185,-0.6024333778560329,0.7495904,-0.4528962209571621,2.9761183897601526,0.5280643276073125,0.0,-0.462775617908355,0.0
186,-0.5868806557502403,0.6837274,-0.09722701566661643,3.0764241854297083,0.5280643276073125,0.0,-0.462775617908355,0.0
187,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
188,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
189,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
190,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
191,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
192,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
193,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
194,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
195,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
196,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
197,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
198,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
199,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
200,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
201,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
202,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
203,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
204,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
205,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
206,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
207,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
208,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
209,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
210,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
211,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
212,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
213,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
214,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
215,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
216,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
217,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
218,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
219,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
220,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
221,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
222,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
223,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
224,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
225,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
226,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
227,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
228,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
229,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
230,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
231,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
232,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
233,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
234,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
235,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
236,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
237,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
238,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
239,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
240,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
241,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
242,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
243,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
244,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
245,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
246,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
247,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
248,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
249,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
250,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
251,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
252,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
253,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
254,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
255,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
256,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
257,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
258,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
259,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
260,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
261,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
262,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
263,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
264,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
265,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
266,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
267,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
268,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
269,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
270,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
271,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
272,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
273,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
274,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
275,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
276,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
277,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
278,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
279,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
280,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
281,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
282,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
283,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
284,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
285,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
286,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
287,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
288,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
289,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
290,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
291,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
292,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
293,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
294,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
295,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
296,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
297,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
298,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
299,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
300,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
301,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
302,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
303,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
304,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
305,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
306,-0.5868806557502403,0.0,-0.09722701566661643,0.0,0.5280643276073125,0.0,-0.462775617908355,0.0
