frame,right_shoulder_roll_robot,right_shoulder_roll_human,right_elbow_robot,right_elbow_human,R_thumb_robot,R_thumb_human,R_index_robot,R_index_human
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,0.0,0.0,0.0,0.0,0.17606983186080225,0.5932340031280496,-0.30835588672455144,1.7847557804566618
279,0.0,0.0,0.0,0.0,0.17606983186080225,0.0,-0.30835588672455144,0.0
280,0.0,0.0,0.0,0.0,0.17606983186080225,0.0,-0.30835588672455144,0.0
281,0.0,0.0,0.0,0.0,0.17606983186080225,0.0,-0.30835588672455144,0.0
282,0.0,0.0,0.0,0.0,0.17606983186080225,0.0,-0.30835588672455144,0.0
283,0.0,0.0,0.0,0.0,0.17606983186080225,0.0,-0.30835588672455144,0.0
284,0.0,0.0,0.0,0.0,0.17606983186080225,0.0,-0.30835588672455144,0.0
285,0.0,0.0,0.0,0.0,0.17606983186080225,0.0,-0.30835588672455144,0.0
286,0.0,0.0,0.0,0.0,0.17606983186080225,0.0,-0.30835588672455144,0.0
287,0.0,0.0,0.0,0.0,0.17606983186080225,0.0,-0.30835588672455144,0.0
288,0.0,0.0,0.0,0.0,0.17606983186080225,0.0,-0.30835588672455144,0.0
289,0.0,0.0,0.0,0.0,0.17606983186080225,0.0,-0.30835588672455144,0.0
290,0.0,0.0,0.0,0.0,0.17606983186080225,0.0,-0.30835588672455144,0.0
291,0.0,0.0,0.0,0.0,0.17606983186080225,0.0,-0.30835588672455144,0.0
292,0.0,0.0,0.0,0.0,0.17606983186080225,0.0,-0.30835588672455144,0.0
293,0.0,0.0,0.0,0.0,0.17606983186080225,0.0,-0.30835588672455144,0.0
294,0.0,0.0,0.0,0.0,0.17606983186080225,0.0,-0.30835588672455144,0.0
295,0.0,0.0,0.0,0.0,0.17606983186080225,0.0,-0.30835588672455144,0.0
296,0.0,0.0,0.0,0.0,0.17606983186080225,0.0,-0.30835588672455144,0.0
297,0.0,0.0,0.0,0.0,0.17606983186080225,0.0,-0.30835588672455144,0.0
298,0.0,0.0,0.0,0.0,0.17606983186080225,0.0,-0.30835588672455144,0.0
299,0.0,0.0,0.0,0.0,0.17606983186080225,0.0,-0.30835588672455144,0.0
300,0.0,0.0,0.0,0.0,0.17606983186080225,0.0,-0.30835588672455144,0.0
301,0.0,0.0,0.0,0.0,0.28223427258628286,0.7220509313606707,-0.9345460826628327,0.9799822834422393
302,0.0,0.0,0.0,0.0,0.28223427258628286,0.0,-0.9345460826628327,0.0
303,-0.49905183104054807,0.98236465,-1.7474633011871354e-05,2.765984360371725,0.28223427258628286,0.0,-0.9345460826628327,0.0
304,-0.6606536378687762,0.9039105,0.027417667392011773,2.8588412443744105,0.28223427258628286,0.0,-0.9345460826628327,0.0
305,-0.6919126995537231,0.8350258,0.06714808199301664,2.95614463487734,0.28223427258628286,0.0,-0.9345460826628327,0.0
306,-0.6872206042849198,0.7995416,0.11624780001781623,3.0685124,0.28223427258628286,0.0,-0.9345460826628327,0.0
307,-0.6722347650014868,0.7724904,0.09543887271619417,2.9316432,0.28223427258628286,0.0,-0.9345460826628327,0.0
308,-0.6440901518324147,0.7267822,0.07753577231091444,2.8992286,0.28223427258628286,0.0,-0.9345460826628327,0.0
309,-0.6266072883781166,0.71393645,0.08926796198140516,2.9631588,0.28223427258628286,0.0,-0.9345460826628327,0.0
310,-0.6399540768133849,0.75590897,0.14074311906835454,3.1214585,0.28223427258628286,0.0,-0.9345460826628327,0.0
311,-0.6399540768133849,0.0,0.14074311906835454,0.0,0.28223427258628286,0.0,-0.9345460826628327,0.0
312,-0.6399540768133849,0.0,0.14074311906835454,0.0,0.28223427258628286,0.0,-0.9345460826628327,0.0
313,-0.6399540768133849,0.0,0.14074311906835454,0.0,0.28223427258628286,0.0,-0.9345460826628327,0.0
314,-0.6399540768133849,0.0,0.14074311906835454,0.0,0.28223427258628286,0.0,-0.9345460826628327,0.0
315,-0.6399540768133849,0.0,0.14074311906835454,0.0,0.28223427258628286,0.0,-0.9345460826628327,0.0
316,-0.6399540768133849,0.0,0.14074311906835454,0.0,0.28223427258628286,0.0,-0.9345460826628327,0.0
317,-0.6399540768133849,0.0,0.14074311906835454,0.0,0.28223427258628286,0.0,-0.9345460826628327,0.0
318,-0.6399540768133849,0.0,0.14074311906835454,0.0,0.28223427258628286,0.0,-0.9345460826628327,0.0
319,-0.6399540768133849,0.0,0.14074311906835454,0.0,0.28223427258628286,0.0,-0.9345460826628327,0.0
320,-0.6399540768133849,0.0,0.14074311906835454,0.0,0.28223427258628286,0.0,-0.9345460826628327,0.0
321,-0.6399540768133849,0.0,0.14074311906835454,0.0,0.28223427258628286,0.0,-0.9345460826628327,0.0
322,-0.6399540768133849,0.0,0.14074311906835454,0.0,0.28223427258628286,0.0,-0.9345460826628327,0.0
323,-0.6399540768133849,0.0,0.14074311906835454,0.0,0.28223427258628286,0.0,-0.9345460826628327,0.0
324,-0.6399540768133849,0.0,0.14074311906835454,0.0,0.28223427258628286,0.0,-0.9345460826628327,0.0
325,-0.6399540768133849,0.0,0.14074311906835454,0.0,0.28223427258628286,0.0,-0.9345460826628327,0.0
326,-0.6399540768133849,0.0,0.14074311906835454,0.0,0.28223427258628286,0.0,-0.9345460826628327,0.0
327,-0.6399540768133849,0.0,0.14074311906835454,0.0,0.28223427258628286,0.0,-0.9345460826628327,0.0
328,-0.6399540768133849,0.0,0.14074311906835454,0.0,0.28223427258628286,0.0,-0.9345460826628327,0.0
329,-0.6399540768133849,0.0,0.14074311906835454,0.0,0.28223427258628286,0.0,-0.9345460826628327,0.0
330,-0.6399540768133849,0.0,0.14074311906835454,0.0,0.28223427258628286,0.0,-0.9345460826628327,0.0
331,-0.6399540768133849,0.0,0.14074311906835454,0.0,0.28223427258628286,0.0,-0.9345460826628327,0.0
332,-0.6399540768133849,0.0,0.14074311906835454,0.0,0.28223427258628286,0.0,-0.9345460826628327,0.0
333,-0.6399540768133849,0.0,0.14074311906835454,0.0,0.28223427258628286,0.0,-0.9345460826628327,0.0
334,-0.6399540768133849,0.0,0.14074311906835454,0.0,0.28223427258628286,0.0,-0.9345460826628327,0.0
335,-0.6399540768133849,0.0,0.14074311906835454,0.0,0.28223427258628286,0.0,-0.9345460826628327,0.0
336,-0.6399540768133849,0.0,0.14074311906835454,0.0,0.28223427258628286,0.0,-0.9345460826628327,0.0
337,-0.42395192372010193,0.29916096,-0.017605610257918215,2.515974823628561,0.28223427258628286,0.0,-0.9345460826628327,0.0
338,-0.42395192372010193,0.0,-0.017605610257918215,0.0,0.28223427258628286,0.0,-0.9345460826628327,0.0
339,-0.42395192372010193,0.0,-0.017605610257918215,0.0,0.28223427258628286,0.0,-0.9345460826628327,0.0
340,-0.42395192372010193,0.0,-0.017605610257918215,0.0,0.28223427258628286,0.0,-0.9345460826628327,0.0
341,-0.42395192372010193,0.0,-0.017605610257918215,0.0,0.28223427258628286,0.0,-0.9345460826628327,0.0
342,-0.42395192372010193,0.0,-0.017605610257918215,0.0,0.28223427258628286,0.0,-0.9345460826628327,0.0
343,-0.42395192372010193,0.0,-0.017605610257918215,0.0,0.28223427258628286,0.0,-0.9345460826628327,0.0
344,-0.42395192372010193,0.0,-0.017605610257918215,0.0,0.28223427258628286,0.0,-0.9345460826628327,0.0
345,-0.42395192372010193,0.0,-0.017605610257918215,0.0,0.28223427258628286,0.0,-0.9345460826628327,0.0
346,-0.42395192372010193,0.0,-0.017605610257918215,0.0,0.28223427258628286,0.0,-0.9345460826628327,0.0
347,-0.42395192372010193,0.0,-0.017605610257918215,0.0,0.28223427258628286,0.0,-0.9345460826628327,0.0
348,-0.42395192372010193,0.0,-0.017605610257918215,0.0,0.28223427258628286,0.0,-0.9345460826628327,0.0
349,-0.42395192372010193,0.14091635,0.05630200409748422,2.980384890233175,0.28223427258628286,0.0,-0.9345460826628327,0.0
350,-0.42395192372010193,0.2173438,0.09086043763888772,2.9972875753985804,0.28223427258628286,0.0,-0.9345460826628327,0.0
351,-0.42395192372010193,0.28017354,0.12871532415304046,3.0786030928241175,0.28223427258628286,0.0,-0.9345460826628327,0.0
352,-0.35647309055491905,0.3382076,0.1444379107097725,3.0805681387530726,0.28223427258628286,0.0,-0.9345460826628327,0.0
353,-0.33658895999942806,0.35287404,0.16040228313266613,3.1133068243609827,0.28223427258628286,0.0,-0.9345460826628327,0.0
354,-0.34291788642941473,0.38234675,0.16872648965290027,3.1198743025409144,0.28223427258628286,0.0,-0.9345460826628327,0.0
355,-0.35247185205777787,0.39683795,0.17738845902416644,3.137918297444479,0.28223427258628286,0.0,-0.9345460826628327,0.0
356,-0.35247185205777787,0.3420217,0.15791030517075405,3.060277287160055,0.28223427258628286,0.0,-0.9345460826628327,0.0
357,-0.35247185205777787,0.33625376,0.1464795335561062,3.047962013875143,0.28223427258628286,0.0,-0.9345460826628327,0.0
